"ID","nBites","BiteSize_g","ActiveMeal_pcent","BiteOE_sec","TotalOE_min","TotalIntake_g","EatRate","MealDur_min","theta","r","FPM_value","FPM_counts","FPM_counts_gradiant","FPM_convergence","FPM_method","int","linear","quad","Kissileff_value","Kissileff_counts","Kissileff_counts_gradiant","Kissileff_convergence","Kissileff_method"
92,103,2.47672108207133,88.4821274326345,8.07235914549893,13.8725234769605,255.102271453347,18.3890315180956,15.6783340087774,72.6230745579046,0.206449268914643,881.575206500085,99,NA,0,"FPM_Fit",16.2795190444327,54.9454226887504,-2.67632514063021,1210.50560612037,204,NA,0,"Kissileff_Fit"
93,80,0.506621787558795,75.710859733005,7.94215863625192,10.6285272842241,40.5297430047036,3.81329810997068,14.0383127621397,8.14181947175572,0.128149854922945,253.243564082535,73,NA,0,"FPM_Fit",2.08008502499591,6.87344923033645,-0.311095397489125,248.907561294751,156,NA,0,"Kissileff_Fit"
94,107,2.5931312988639,87.9133933411438,10.2701058304093,18.2748118295212,277.465048978437,15.1829223505447,20.7872897803031,33.5353485203197,0.109449178895159,939.187505741761,165,NA,0,"FPM_Fit",7.53480534916718,31.6901817589283,-0.926018682002377,826.91620600585,284,NA,0,"Kissileff_Fit"
95,94,3.49257102501182,72.7933307936534,13.67404185539,21.406726427162,328.301676351111,15.3363793136789,29.4075380172443,48.3228432385935,0.0580552450740305,918.333190506685,109,NA,0,"FPM_Fit",23.8793955880657,33.7818499433108,-0.883317715324941,1264.95886276512,198,NA,0,"Kissileff_Fit"
96,44,1.06954895954101,74.5338616963279,28.7398929636583,21.2795654236995,47.0601542198044,2.21151857581604,28.5501984459071,4.08577861409838,0.153302737053545,142.185970621572,89,NA,0,"FPM_Fit",0.516241132413794,4.60910390069007,-0.108522434781087,206.806109948956,308,NA,0,"Kissileff_Fit"
97,81,1.98006782729663,61.3973036731214,5.65073305555991,7.59591203516374,160.385494011027,21.1147118698262,12.3717355335412,27.2222122654821,0.590173362977105,484.777905810347,99,NA,0,"FPM_Fit",-4.84001860693977,42.8917232997339,-2.49966158805263,708.475131616389,178,NA,0,"Kissileff_Fit"
98,42,0.299456906294591,64.3395836905685,7.08381404180117,5.00849751322994,12.5771900643728,2.51117027235218,7.78447298838232,7.51359757930186,-0.199184088355105,102.966474307348,61,NA,0,"FPM_Fit",1.24327420938701,3.66360246252926,-0.298989219007023,102.966475457044,118,NA,0,"Kissileff_Fit"
99,62,0.848766625595194,81.0415827813533,22.9471306361798,23.5399727479529,52.6235307869021,2.23549667411907,29.0467830711829,7.1688563317445,0.0687587632079321,232.978826981258,111,NA,0,"FPM_Fit",3.85155399997508,5.2670722053934,-0.132373495145766,321.12357983643,206,NA,0,"Kissileff_Fit"
100,34,3.22667889372613,73.9566254510631,29.1984993391614,16.7591399138876,109.707082386689,6.54610457042481,22.6607688110068,19.898899020588,-0.011458219208256,196.275415295613,93,NA,0,"FPM_Fit",9.3151542168327,11.9586681618295,-0.353431946734534,290.316646212035,238,NA,0,"Kissileff_Fit"
101,48,2.26409330154903,93.0338421585661,30.5768478924537,24.4095913877243,108.676478474353,4.45220392050509,26.2373248501559,24.2433405372018,-0.156964402624993,400.606226127707,73,NA,0,"FPM_Fit",15.2229606367966,8.72045619122822,-0.207313199079792,409.143747233905,174,NA,0,"Kissileff_Fit"
102,47,3.58479882185995,77.9478468777221,18.8603978096061,14.8393530559312,168.485544627418,11.3539683295071,19.0375406766654,21.39328654184,0.135059244792306,350.607205802965,111,NA,0,"FPM_Fit",3.21680895759519,21.6711125860375,-0.72640448153335,401.369063605184,224,NA,0,"Kissileff_Fit"
103,92,0.825947580622274,74.2480917307294,3.73932684799139,5.71875392785001,75.9871774172493,13.2873661598195,7.70222344378874,19.3847855154337,0.904949496303248,424.163996924307,101,NA,0,"FPM_Fit",-2.41304033901148,31.2370751737188,-2.9419698996984,629.209640070418,192,NA,0,"Kissileff_Fit"
104,83,0.442850012682578,78.9127840124705,10.1742744230903,14.0338653870904,36.756551052654,2.61913236580322,17.7840201213439,7.3139471346044,0.238085747209516,203.481374664795,69,NA,0,"FPM_Fit",0.887460347766397,6.98460047776903,-0.29269865740088,317.432242194067,156,NA,0,"Kissileff_Fit"
105,67,0.83653517833208,93.3084199892743,23.8532453534727,26.6241228431467,56.0478569482494,2.10515318301563,28.533462302981,7.76070512211495,0.0198518176380413,230.567274237681,87,NA,0,"FPM_Fit",4.2013775124819,5.10306879418858,-0.120394420835228,288.775666130086,178,NA,0,"Kissileff_Fit"
106,86,1.79287984406649,80.3588224375217,14.4539168833489,20.5998580332234,154.187666589718,7.48488976676659,25.6348430805337,14.8938615866436,0.0837254426599723,665.59550316829,113,NA,0,"FPM_Fit",4.66573558931793,13.9000000578815,-0.321629995428925,585.7110573213,182,NA,0,"Kissileff_Fit"
107,54,4.24974795448422,66.0793788006569,19.8691530035381,17.7679985109202,229.486389542148,12.9157141363506,26.8888703759175,17.5345290480687,0.105025844828664,471.061921807695,79,NA,0,"FPM_Fit",3.58938988309995,19.1259378324435,-0.407709890826445,452.887180427968,202,NA,0,"Kissileff_Fit"
108,61,2.81863967490509,95.5148585598363,14.7887522942969,15.0263155850382,171.93702016921,11.4423937921555,15.7319141875971,26.0796082983131,0.278870042378663,396.171007275268,117,NA,0,"FPM_Fit",0.281882694886686,31.1030524827248,-1.35933986106353,520.731489746269,224,NA,0,"Kissileff_Fit"
109,26,1.83630048331334,86.2594542880747,32.1346385738677,14.0732081299612,47.7438125661469,3.39253225883178,16.3149746843538,4.43568389014706,0.189591927478114,101.571647349176,79,NA,0,"FPM_Fit",-0.123658068859885,5.68989244767115,-0.167303935757325,93.2968224791657,280,NA,0,"Kissileff_Fit"
110,51,0.8737813722095,68.8062766699842,23.0871354241437,19.7056243079836,44.5628499826845,2.26142797031963,28.6392830155565,3.80796731434136,0.134722002365059,171.940247505259,139,NA,0,"FPM_Fit",1.24618616869252,4.09851244363476,-0.0912477620874362,149.447637599349,218,NA,0,"Kissileff_Fit"
111,18,3.72819245183772,96.1066481072067,24.0727656672831,7.04783307659764,67.107464133079,9.5217158811422,7.33334604359087,17.2274705383679,0.204061662184833,117.444508459014,71,NA,0,"FPM_Fit",2.24728051771921,15.3682508567351,-0.882960896346656,108.781594856441,194,NA,0,"Kissileff_Fit"
112,13,1.0155911155847,59.4858821529278,20.38539979226,4.39417492970653,13.2026845026011,3.00458782679434,7.3869206787753,8.81563009310789,-0.314908984546653,33.63537247124,71,NA,0,"FPM_Fit",1.74152082911995,4.20746007280079,-0.388416899813045,33.6891892884466,156,NA,0,"Kissileff_Fit"
113,81,1.44135961275712,80.2603210083738,7.74633359988485,10.4987056387586,116.750128633327,11.1204307131266,13.0808169053589,38.4176072957974,0.0481654122149104,431.268859879502,83,NA,0,"FPM_Fit",8.68057158406147,24.8820352595508,-1.37046208806142,683.775925484612,182,NA,0,"Kissileff_Fit"
114,74,1.2269428543298,71.4137584198648,14.9215213895364,18.2944047248084,90.7937712204048,4.96292569155215,25.6174792219304,14.1196670512266,-0.0465622420437402,403.750852009541,85,NA,0,"FPM_Fit",8.09487158793099,7.70614778462364,-0.185459522927154,521.858678615461,166,NA,0,"Kissileff_Fit"
115,69,2.89926408071659,79.7005013865362,18.4567036440921,21.3682902770781,200.049221569445,9.36196667938561,26.8107350710944,19.4336768867852,0.0648677176608937,492.444995617025,77,NA,0,"FPM_Fit",4.25292841119451,17.7311706077837,-0.412485808621333,632.520489235787,220,NA,0,"Kissileff_Fit"
116,64,1.30083895436616,72.0104353617426,5.71082017173443,6.08447338866502,83.2536930794339,13.6829743120465,8.44943286080667,34.1082678002333,0.100047513782202,280.574272455348,83,NA,0,"FPM_Fit",4.95551200803984,24.3370422839109,-1.87741688072665,386.029899766605,192,NA,0,"Kissileff_Fit"
117,63,1.9346758326349,90.5085937412919,18.5935569342939,19.5908052067306,121.884577455998,6.22151954296008,21.6452431718568,15.4077258923221,0.120885333422466,339.832390148871,75,NA,0,"FPM_Fit",3.77639467720792,14.3761466015848,-0.432112657267623,469.232597817512,172,NA,0,"Kissileff_Fit"
118,7,4.12582762684461,58.3787992218661,48.7654192725425,5.32545850355704,28.8807933879123,5.42315621624352,9.12224741608314,35.447382658207,-1.06521069105266,36.1979691533405,75,NA,0,"FPM_Fit",5.25369017674871,9.60508598404551,-0.771296980766447,25.0377555254124,160,NA,0,"Kissileff_Fit"
119,34,1.83228433695245,73.3177813128314,13.6303594639955,7.62889152477253,62.2976674563832,8.16601825495752,10.4052405680713,10.9928435738891,0.190936404014883,143.482944747237,71,NA,0,"FPM_Fit",0.33670794139276,11.5965217102812,-0.565150795508174,148.345396135765,188,NA,0,"Kissileff_Fit"
120,48,1.87384165804585,56.4351528014647,4.85149704782228,3.90226412854029,89.9443995862007,23.0492853952062,6.9145983218442,26.1965199100391,0.599286135857413,246.090588172951,95,NA,0,"FPM_Fit",0.614293466644744,32.6924277621028,-2.91947053812583,264.746624711822,190,NA,0,"Kissileff_Fit"
121,60,2.76657249079541,76.5214733681656,20.0806855801205,20.007795881284,165.994349447724,8.2964835523438,26.1466422438327,15.4932687285652,0.0776974338493145,491.240847824047,93,NA,0,"FPM_Fit",1.2273092530703,15.0131521931267,-0.349422338664338,535.468787960828,196,NA,0,"Kissileff_Fit"
122,32,1.69690717963965,59.0720171642543,13.7064690464955,7.28267894417895,54.3010297484689,7.45618887838956,12.3284751288057,9.87751315960259,0.15096789235995,167.449350297501,57,NA,0,"FPM_Fit",2.53284367789611,8.98511248025667,-0.396111840878814,143.103302002793,158,NA,0,"Kissileff_Fit"
123,66,0.645419965061796,60.9264687659424,7.2389097115547,7.91554802213741,42.5977176940785,5.38152476302911,12.9919691432407,8.69262552839354,0.0185733232481396,266.341933482898,87,NA,0,"FPM_Fit",3.39216151642604,5.8012039339391,-0.221271914662231,178.91093146631,132,NA,0,"Kissileff_Fit"
124,59,2.93913699121836,83.9871898931632,18.0094936260457,17.5962940347534,173.409082481883,9.85486387868907,20.9511641681749,31.3387014125438,0.163362186735211,409.880765575613,137,NA,0,"FPM_Fit",11.7839003588012,25.0587784969516,-0.883179720888008,631.351085094955,190,NA,0,"Kissileff_Fit"
125,25,1.32696774268447,45.745629799496,26.015834612161,10.7460398653724,33.1741935671116,3.08710873798362,23.490855656535,1.48518057178678,0.144828689345388,84.3735079606729,99,NA,0,"FPM_Fit",-1.16372869029845,2.35404098028626,-0.0369228597904575,81.051022093064,252,NA,0,"Kissileff_Fit"
126,42,3.33135427789609,74.3113710561953,18.9565497210997,13.116598004006,139.916879671636,10.6671622953531,17.6508626036344,33.0021573843476,-0.0182328878940608,307.386469570506,89,NA,0,"FPM_Fit",12.661446060269,19.0092808900433,-0.68665938633833,357.751147216849,148,NA,0,"Kissileff_Fit"
127,76,0.117062174534373,75.520077382712,11.1997702694724,14.1222248165087,8.89672526461233,0.629980430152349,18.6999607335434,0.70069403377056,0.135712941018574,186.320285624133,87,NA,0,"FPM_Fit",-0.827992313339274,1.40581576107327,-0.0496129103653087,186.320288699847,182,NA,0,"Kissileff_Fit"
128,88,1.25380657987383,75.5367148839257,14.4460051244913,21.1229014070591,110.334979028897,5.22347649608514,27.9637543670225,8.32374004527871,0.0882502232809701,380.992785406602,77,NA,0,"FPM_Fit",0.858496995230644,8.8768201720912,-0.184954360521099,453.869961601637,196,NA,0,"Kissileff_Fit"
129,55,1.95306636916989,93.8687331334699,26.4511992516237,24.4607489498265,107.418650304344,4.39147020905529,26.058462848376,10.829443288898,0.0830899921723812,343.37903373709,57,NA,0,"FPM_Fit",3.03541210340493,9.90080597135886,-0.234407242954924,398.229012241649,206,NA,0,"Kissileff_Fit"
130,83,1.84078913228185,73.2448504125636,6.19368110021349,8.55735183045437,152.785497979394,17.8542966336446,11.6832129252141,22.0368959861129,0.349896630654073,559.508088675277,87,NA,0,"FPM_Fit",-5.95161075331671,32.2941041734133,-1.66931435999937,643.149630037264,250,NA,0,"Kissileff_Fit"
131,40,0.752133832013458,69.5846870731089,10.0815873512546,6.73170929005359,30.0853532805383,4.46919972093727,9.6741245426324,2.67290276620714,0.488213262235682,98.0633082747061,111,NA,0,"FPM_Fit",-2.62226994109853,6.16829255146929,-0.282727641556995,137.949110195288,186,NA,0,"Kissileff_Fit"
132,125,0.146388272659225,49.9924456067179,2.94414903535562,6.11771047659846,18.2985340824031,2.99107552611372,12.2372698561808,4.92163364718476,0.34125360025414,306.447840530933,67,NA,0,"FPM_Fit",0.79636229516559,4.40143008766766,-0.279438175992259,306.447838218008,145,NA,0,"Kissileff_Fit"
133,42,3.73547367097599,83.3498881056333,19.3402022725376,13.6514644278623,156.889894180992,11.4925321755799,16.3785036046613,15.8539956740181,0.215467202178484,324.876516413643,171,NA,0,"FPM_Fit",-2.67127089455177,21.3544809106201,-0.732007214850781,353.789025188228,196,NA,0,"Kissileff_Fit"
134,71,0.810540152632212,72.7979035910263,16.8699477620909,19.9101721014869,57.5483508368871,2.8903994673451,27.3499250930919,11.9560122091832,0.0263719584328101,209.119709736469,65,NA,0,"FPM_Fit",6.39340130007815,6.58966270441179,-0.184719940442342,501.076213719043,178,NA,0,"Kissileff_Fit"
135,92,0.249634020284774,68.5282221602934,5.40473788966985,8.3241349475841,22.9663298661992,2.75900499100686,12.1470172217707,5.82010260495372,0.108013916936761,225.545608975221,63,NA,0,"FPM_Fit",0.214783397127179,4.85134441281537,-0.265471095972866,225.545613036725,189,NA,0,"Kissileff_Fit"
136,106,1.9343699033922,93.6486284694758,4.8350482819703,8.57665646758637,205.043209759573,23.9071263416565,9.15833644096761,91.8576538707098,0.111156216118858,913.324932587783,85,NA,0,"FPM_Fit",15.4476213100111,62.1868984629102,-4.80784613793198,953.101117554843,196,NA,0,"Kissileff_Fit"
137,87,0.112354175851715,47.7842161672289,4.97971756894266,7.19744325577288,9.77481329909921,1.35809522239152,15.0623863549089,3.19221663923236,0.0955942381639058,213.287699262579,67,NA,0,"FPM_Fit",0.337914835280847,2.16225946458649,-0.122211779549102,213.287698557468,160,NA,0,"Kissileff_Fit"
138,62,1.16448419996392,60.5268486017554,17.1530846840998,17.6540718648284,72.1980203977628,4.08959592724898,29.1673402343904,7.06663262719618,0.0297996875329729,194.085982458361,75,NA,0,"FPM_Fit",3.22661512311665,5.54935268624341,-0.115525227787397,259.895019975628,302,NA,0,"Kissileff_Fit"
139,39,2.83144212408219,67.559358472237,20.4814074151914,13.2822524140484,110.426242839205,8.31381902683987,19.660122171685,3.4063017135914,0.292941652672593,180.691109305524,85,NA,0,"FPM_Fit",-13.343545327493,10.9203894061843,-0.220680042727231,314.471952510291,174,NA,0,"Kissileff_Fit"
140,59,1.8980888977509,73.6957542535556,17.6421899774704,17.4354685584876,111.987244967303,6.42295586101628,23.6587151255683,18.5041583631909,0.0802019746994668,388.781921142359,77,NA,0,"FPM_Fit",7.31242706741528,13.5260025439506,-0.411036042038286,529.096343741805,250,NA,0,"Kissileff_Fit"
141,27,1.69672303856811,74.4078500129028,21.3485814830914,9.62499144194149,45.8115220413389,4.75964288567701,12.935451622742,35.8618654123019,-0.600131470016435,99.9777318442998,83,NA,0,"FPM_Fit",9.47504061012113,8.90546104261355,-0.505327057189215,214.776568383541,234,NA,0,"Kissileff_Fit"
142,25,2.15918561019303,94.6426823469916,28.0848185890418,11.6089993772713,53.9796402548256,4.64980990183441,12.2661352038912,8.79401617961327,0.333114659692768,149.548842972215,67,NA,0,"FPM_Fit",-0.62499728417314,11.4134270561714,-0.560223076877989,135.710300738571,158,NA,0,"Kissileff_Fit"
143,18,3.34065735283294,93.852501314659,27.2762120008052,8.12952323753551,60.1318323509929,7.39672310343528,8.6620208557678,22.368802858179,0.00324316379093675,79.525760532784,87,NA,0,"FPM_Fit",4.67043368230055,14.2386357653137,-0.940829198835125,105.693308549742,178,NA,0,"Kissileff_Fit"
144,53,1.51266299679793,79.0873272751604,11.8344208079139,10.3839700405024,80.17113883029,7.72066353404185,13.1297521338337,14.4521114947316,0.182475724176196,255.844495955223,71,NA,0,"FPM_Fit",1.26407640485291,14.3295777530677,-0.645937312601737,240.642642139307,260,NA,0,"Kissileff_Fit"
145,32,3.68906511077088,79.9498165588776,23.8223964384358,12.6603833018818,118.050083544668,9.32436883858972,15.8354125710323,9.08312346109814,0.470986386008773,225.295703724136,77,NA,0,"FPM_Fit",-9.62472559875254,21.4217290849226,-0.870335273949734,279.594842113796,176,NA,0,"Kissileff_Fit"
146,6,4.39619154548118,85.1040734061539,46.4634724585735,5.00081033930593,26.3771492728871,5.27457501548599,5.87611161153224,1.01780554622739,0.966551983905051,20.8041367726235,95,NA,0,"FPM_Fit",-9.92946987251834,8.19724562039127,-0.351121498320631,16.9322870326656,158,NA,0,"Kissileff_Fit"
147,52,1.2300439216644,58.7305775356541,14.5918352362499,12.5932718933527,63.9622839265488,5.07908385272862,21.4424451823372,3.67993603558006,0.308702496653531,196.635599622034,85,NA,0,"FPM_Fit",-3.38416914683666,7.77174197007845,-0.21742192396613,310.255197439167,134,NA,0,"Kissileff_Fit"
148,59,1.47549662735726,84.6806073035651,18.0857694349047,17.8425342304904,87.0543010140781,4.87903231062964,21.0703900203833,7.5316409537209,0.308399194569131,305.388835338767,71,NA,0,"FPM_Fit",-2.05790864205594,12.1199689362944,-0.377591984939613,370.932817625332,234,NA,0,"Kissileff_Fit"
149,23,3.61312791621541,67.8420086843569,27.8591158026762,10.8815217748125,83.1019420729543,7.63697796987463,16.0395041152748,35.0987162866533,-0.344831663512549,179.079506998677,91,NA,0,"FPM_Fit",13.979874835791,10.0612576592882,-0.366064670399541,196.051483489963,166,NA,0,"Kissileff_Fit"
150,18,3.00455637309228,62.1691015885539,32.1504056851399,9.68409143148654,54.082014715661,5.58462454617276,15.5770168524833,10.6802616804443,-0.0872964999760146,107.443557435927,69,NA,0,"FPM_Fit",6.70279510790614,4.84597839691298,-0.128967338078395,96.3111871657279,168,NA,0,"Kissileff_Fit"
151,84,0.659966164308653,70.1385379598637,14.5439044486944,20.447050165952,55.4371578019268,2.71125455026465,29.1523757989547,4.45698927602074,0.226446359767145,360.09443648604,85,NA,0,"FPM_Fit",-1.16571745618516,6.18681638658547,-0.153883205078123,490.348601111297,244,NA,0,"Kissileff_Fit"
152,49,2.63402820239597,76.8670442840627,19.693291615819,16.1389291471885,129.067381917402,7.99727049671614,20.9959018165795,13.3414849118121,0.0261493827019436,452.315669571006,63,NA,0,"FPM_Fit",3.95557546878316,10.6485475345732,-0.24392206207332,476.031800296505,236,NA,0,"Kissileff_Fit"
153,47,1.01126586956274,79.2481059966953,11.3442591520113,8.80210451107513,47.5294958694487,5.39978772231634,11.1070219286278,14.9398919641242,0.188089332752734,228.354907913133,67,NA,0,"FPM_Fit",2.92083559569231,11.4668692095369,-0.725866664093318,304.563235838405,130,NA,0,"Kissileff_Fit"
154,59,3.47632318970322,68.8980106700575,16.5542336731102,16.3420242163598,205.10306819249,12.5506525677012,23.7191524942851,33.6124043358174,0.0248247498480881,634.977940954738,151,NA,0,"FPM_Fit",18.0339461157999,22.0804485312476,-0.63006404804338,579.814657324905,206,NA,0,"Kissileff_Fit"
155,68,1.83405895273578,72.0390143462015,10.4296278410672,11.7596459068133,124.716008786033,10.6054221168152,16.3239961200738,21.365384547114,0.302586740750729,324.313471828421,85,NA,0,"FPM_Fit",2.5952071441541,23.4326907543727,-1.02539320207341,518.347492086691,206,NA,0,"Kissileff_Fit"
156,130,0.808556203976478,83.5629905411925,10.6255634506265,23.0443126801763,105.112306516942,4.56131228454318,27.5771756502857,9.83897005048191,0.121242155473919,481.716243110595,85,NA,0,"FPM_Fit",0.82244191802801,10.5125872272054,-0.261851462343971,780.135375873352,280,NA,0,"Kissileff_Fit"
157,17,2.24127705421313,87.6923007769006,27.5698006683095,7.96513095926906,38.1017099216232,4.78356352412312,9.08304479264751,12.3453920049313,0.271848364929126,56.0152427296871,71,NA,0,"FPM_Fit",1.73429059907194,10.8725091987817,-0.784728456116362,68.9533944768216,140,NA,0,"Kissileff_Fit"
158,75,0.491025308261691,58.7228663540469,7.12262884440256,8.91688463458413,36.8268981196268,4.1300184569837,15.1846890116419,11.7079006433487,0.00500330924987789,183.868703051553,51,NA,0,"FPM_Fit",3.35704756306694,6.99984056468164,-0.344415576166699,350.652447147449,198,NA,0,"Kissileff_Fit"
159,16,1.45320871884691,29.6724379957664,11.684215912819,3.06538792841909,23.2513395015505,7.58512137598909,10.3307585607103,2.36630459001712,0.200292076234986,54.6476088710177,85,NA,0,"FPM_Fit",1.37004332334095,2.04834420584855,0.000690321328224946,39.566876106565,182,NA,0,"Kissileff_Fit"
160,59,3.37253592466193,79.7933931627969,11.8173735461502,11.636354769474,198.979619555054,17.0998240855498,14.5831055783443,8.91979531319051,0.326975117464142,379.427782536352,97,NA,0,"FPM_Fit",-21.9570249547198,23.769047871997,-0.561229194627652,494.657729001836,218,NA,0,"Kissileff_Fit"
161,74,2.23672012803855,80.9230578666572,17.3787834100718,21.4983697664777,165.517289474853,7.69906236020478,26.5664327735886,19.1283966306065,0.129979840850743,449.110663770001,89,NA,0,"FPM_Fit",5.50019267438804,18.1292648252142,-0.482691029382316,628.454076533796,320,NA,0,"Kissileff_Fit"
162,38,3.5313162590862,58.6975051982636,22.8591989985365,14.4487573427428,134.190017845276,9.28730510604609,24.6156242823932,11.4635011242957,0.0874159611339834,312.441095201661,65,NA,0,"FPM_Fit",3.60381743851595,11.3937613881067,-0.256535542032749,312.235102442987,206,NA,0,"Kissileff_Fit"
163,93,0.353413856560192,73.4952172853635,12.2243935471479,18.8960557290889,32.8674886600978,1.73938355873395,25.7105923719095,3.42386603966623,0.182816145748571,234.042573497072,81,NA,0,"FPM_Fit",0.986077164634921,3.75316098745011,-0.104390700243821,299.116171248697,214,NA,0,"Kissileff_Fit"
164,58,2.82743918937083,62.9963321322064,17.1028240901923,16.6298405923539,163.991472983508,9.86127750730867,26.3981092700031,16.0902812639444,0.0138380940946148,519.166524773052,71,NA,0,"FPM_Fit",10.5744695538975,11.250815686914,-0.210770845169659,469.387842445943,314,NA,0,"Kissileff_Fit"
165,42,2.54931094648695,86.7063640126976,22.3643638276371,15.7205658255245,107.071059752452,6.81089096542615,18.1308096637777,24.5750440743203,-0.095090723182155,297.681396839897,81,NA,0,"FPM_Fit",10.7439456260082,12.8002506651902,-0.444906474685158,335.192916218006,246,NA,0,"Kissileff_Fit"
166,67,2.13258173907966,91.2057268718732,9.69388694353273,10.7932743075865,142.882976518337,13.2381492813452,11.8339874893481,34.9297493685125,0.102726719747271,373.65990107468,95,NA,0,"FPM_Fit",6.97673891747036,27.7384678785152,-1.43995897697389,403.789469102237,182,NA,0,"Kissileff_Fit"
167,52,2.32128524866075,81.4650035340376,26.8863703026854,23.3994102975554,120.706832930359,5.1585416638884,28.7232667801686,11.1948926471607,0.0941315362207206,324.524567458069,55,NA,0,"FPM_Fit",3.68104330573776,10.6917168984701,-0.237963265816496,325.579739073198,240,NA,0,"Kissileff_Fit"
168,62,1.02161035730963,83.3889931572407,13.0012627086002,13.5336678358379,63.3398421531973,4.6801682235373,16.2295613886576,15.4696828970706,0.0366017263783451,283.617544837452,75,NA,0,"FPM_Fit",4.59658142065336,10.1764616298756,-0.417481553877841,310.733824210356,166,NA,0,"Kissileff_Fit"
169,87,1.20320260224987,89.364499743808,14.5245198549954,21.1675374385725,104.678626395739,4.94524347480253,23.686740819068,10.3367893421806,0.0780962715411405,418.775585326677,65,NA,0,"FPM_Fit",1.85884121052966,9.82944320791381,-0.242697511704291,467.341597620017,188,NA,0,"Kissileff_Fit"
170,130,2.38352886025812,80.1484909436424,8.49378153325922,18.41981508496,309.858751833555,16.8220337937355,22.9821109144927,51.0475248228473,0.168736416645244,1227.15106050889,131,NA,0,"FPM_Fit",15.8942004159783,43.769721867942,-1.50173624505063,1702.83998771151,204,NA,0,"Kissileff_Fit"
171,27,3.74839114698679,96.3221910544026,23.0067673270109,10.1927678699078,101.206560968643,9.92925202068383,10.5819518413477,10.2307841759198,0.423495908106111,174.599769865647,87,NA,0,"FPM_Fit",-10.2329857148408,21.1929330988294,-1.02014890503855,186.011357117791,154,NA,0,"Kissileff_Fit"
172,112,1.85972587057201,78.3336384821355,6.57654791010057,12.3017754108318,208.289297504065,16.9316452746053,15.7043329649972,35.1000111365332,0.172128123812027,846.931217628287,95,NA,0,"FPM_Fit",3.70116830183174,34.5967389282292,-1.45931774268013,1023.57921130652,218,NA,0,"Kissileff_Fit"
173,21,1.56534875109997,71.7580860941662,18.3912785894834,6.43221531710958,32.8723237730994,5.11057577405091,8.96374982558586,12.488154559244,-0.108759802973582,74.5876385067228,93,NA,0,"FPM_Fit",2.71493268582649,7.15003108153943,-0.450575642419089,96.8075494460127,176,NA,0,"Kissileff_Fit"
174,57,2.44356488368438,94.9683191863974,25.2356243696498,23.868333617424,139.28319837001,5.83548062476941,25.1329430929243,15.0906858732745,0.0336272290001124,364.142559335081,69,NA,0,"FPM_Fit",6.41458055575128,11.8232651954928,-0.275223106154469,447.892442284391,260,NA,0,"Kissileff_Fit"
175,47,3.49430807291972,81.3702062457449,23.9627133546277,18.6589684237016,164.232479427227,8.80179845412089,22.9309587434864,20.6641876355092,0.0719855915454506,338.930329933308,87,NA,0,"FPM_Fit",5.46906548246859,17.7085120003632,-0.494649817866093,386.728768962131,160,NA,0,"Kissileff_Fit"
176,29,1.92788964822276,74.6596833500345,22.5976032906454,10.9491208006448,55.9087997984602,5.10623645646211,14.6653726741794,8.74931828277465,0.180655567798775,159.746772683447,75,NA,0,"FPM_Fit",3.23406609122921,8.28835008516207,-0.321711729128861,126.946698894965,172,NA,0,"Kissileff_Fit"
177,40,5.86879692512855,63.3423666604046,16.8699093430981,11.2349420948406,234.751877005142,20.8948007941178,17.7368524214987,35.295069919473,0.0745701629513712,448.454356167792,95,NA,0,"FPM_Fit",3.37367219843731,31.3816078784891,-1.10999782467161,484.855533070952,244,NA,0,"Kissileff_Fit"
178,92,4.7263826144534,77.2051385753785,12.4450913576682,19.1420453163889,434.827200529713,22.7158171105898,24.7937451698241,51.1695518387392,0.0393544274186523,832.230710909745,103,NA,0,"FPM_Fit",18.8853934044679,40.4386081874161,-1.02190692889509,1033.88911300049,222,NA,0,"Kissileff_Fit"
179,96,0.28461420137415,94.1654729752435,9.52915708013804,15.2645865866436,27.3229633319184,1.78995763670572,16.2103859348285,3.18749759948332,0.286127704982937,235.351940760217,81,NA,0,"FPM_Fit",0.828592413597157,3.8660196987499,-0.147092660724332,235.351941588521,189,NA,0,"Kissileff_Fit"
180,86,1.56730448866147,77.2872199328139,5.56086683100369,8.00366613082792,134.788186024887,16.8408056785027,10.3557433399539,50.6416255911894,0.107679028321868,528.11391363381,91,NA,0,"FPM_Fit",9.01219098629173,35.4568536002453,-2.4335617375411,752.19273031834,190,NA,0,"Kissileff_Fit"
181,19,4.82460886052848,89.6681999433707,29.9656627067417,9.24486996530073,91.6675683500411,9.915506512704,10.310087602003,19.6584485679486,0.228023165538091,132.049233645822,85,NA,0,"FPM_Fit",3.54191278198067,19.1552518124484,-1.06885703924299,136.848639098494,162,NA,0,"Kissileff_Fit"
182,52,0.759099907590793,62.3077551458724,16.0984070457089,13.8349079879914,39.4731951947213,2.85315921356209,22.2041509208631,5.59035244975252,0.128335013050851,129.082124409676,79,NA,0,"FPM_Fit",2.04471752938652,4.81294273058157,-0.146588779417883,181.911621412378,150,NA,0,"Kissileff_Fit"
183,87,0.535541316596726,78.8682711827584,2.64487904927075,3.84373981923634,46.5920945439151,12.1215526375487,4.87361997618712,22.9731357429124,0.346640852919339,259.816869152913,83,NA,0,"FPM_Fit",1.44919051289487,20.8064031550904,-2.4544496113246,236.076687751235,158,NA,0,"Kissileff_Fit"
